User,exerciseType,rep_count,t (sec),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magnet_x,magnet_y,magnet_z
Morgan,tricep,0,0.0,0,0,0,0,0,0,0,0,0
Morgan,tricep,0,0.159013032913208,-0.27,0.81,-0.28,73,41,83,188.6,-289.8,3.68
Morgan,tricep,0,0.23777389526367188,-0.28,0.8,-0.28,247,80,-124,186.76,-286.12,4.6
Morgan,tricep,0,0.33919692039489746,-0.28,0.8,-0.28,68,257,-201,186.76,-287.96,4.6
Morgan,tricep,0,0.47016191482543945,-0.28,0.8,-0.28,120,458,-123,187.68,-287.04,5.52
Morgan,tricep,0,0.6391448974609375,-0.28,0.81,-0.29,381,336,-506,191.36,-288.88,4.6
Morgan,tricep,0,0.7392480373382568,-0.28,0.83,-0.28,551,682,-642,197.8,-287.96,9.2
Morgan,tricep,0,0.8386919498443604,-0.26,0.86,-0.27,534,385,-27,199.64,-285.2,12.88
Morgan,tricep,0,0.9388370513916016,-0.27,0.86,-0.27,-857,834,1103,197.8,-290.72,11.04
Morgan,tricep,0,1.0677659511566162,-0.24,0.86,-0.25,-2625,1933,3094,188.6,-287.04,7.36
Morgan,tricep,0,1.179168939590454,-0.18,0.87,-0.21,-4456,605,6429,149.96,-283.36,-22.08
Morgan,tricep,0,1.3391549587249756,-0.08,0.85,-0.16,-5979,772,9152,79.12,-258.52,-62.56
Morgan,tricep,0,1.4388439655303955,0.01,0.88,-0.1,-6458,262,10150,-11.04,-199.64,-116.84
Morgan,tricep,0,1.561586856842041,0.14,0.92,-0.01,-5984,75,8386,-95.68,-117.76,-161.0
Morgan,tricep,0,1.6754858493804932,0.24,0.89,0.06,-3582,1136,4517,-139.84,-47.84,-196.88
Morgan,tricep,0,1.8394818305969238,0.3,0.85,0.11,1092,792,-1505,-142.6,-29.44,-207.92
Morgan,tricep,0,1.9391899108886719,0.35,0.87,0.09,6665,317,-7475,-136.16,-47.84,-199.64
Morgan,tricep,0,2.0590670108795166,0.22,0.93,0.05,8705,-2328,-9597,-80.04,-130.64,-161.92
Morgan,tricep,0,2.172947883605957,0.14,0.96,-0.05,8234,-1343,-10950,5.52,-216.2,-90.16
Morgan,tricep,0,2.3393049240112305,-0.01,0.95,-0.15,6724,-1609,-9560,103.96,-270.48,-25.76
Morgan,tricep,0,2.438814878463745,-0.13,0.89,-0.25,5167,-1595,-8210,197.8,-293.48,28.52
Morgan,tricep,0,2.5391018390655518,-0.22,0.81,-0.27,3829,-602,-4684,272.32,-287.96,70.84
Morgan,tricep,0,2.6615748405456543,-0.29,0.76,-0.3,-564,717,447,291.64,-288.88,80.96
Morgan,tricep,0,2.787997007369995,-0.28,0.77,-0.31,-4256,1482,6608,275.08,-289.8,71.76
Morgan,tricep,0,2.939210891723633,-0.18,0.84,-0.28,-6926,366,11907,199.64,-294.4,33.12
Morgan,tricep,0,3.050442934036255,-0.05,0.92,-0.2,-9479,18,14752,65.32,-258.52,-34.04
Morgan,tricep,0,3.1730029582977295,0.1,0.92,-0.13,-10435,1551,15312,-73.6,-161.92,-112.24
Morgan,tricep,0,3.3384530544281006,0.25,0.89,-0.0,-7595,459,10598,-167.44,-24.84,-180.32
Morgan,tricep,0,3.438408851623535,0.35,0.8,0.05,-3504,-2743,6795,-221.72,82.8,-196.88
Morgan,tricep,0,3.547926902770996,0.37,0.75,0.13,1935,4727,-4147,-205.16,86.48,-218.04
Morgan,tricep,0,3.671552896499634,0.35,0.8,0.11,9770,-102,-11747,-186.76,46.92,-221.72
Morgan,tricep,0,3.839406967163086,0.29,0.95,0.06,11297,-2722,-15359,-115.0,-92.92,-175.72
Morgan,tricep,0,3.9394278526306152,0.14,1.02,-0.06,10508,-4765,-16185,8.28,-222.64,-76.36
Morgan,tricep,0,4.039399862289429,-0.04,0.99,-0.15,6513,-522,-12384,156.4,-286.12,7.36
Morgan,tricep,0,4.162824869155884,-0.19,0.87,-0.2,4146,237,-6977,264.04,-290.72,54.28
Morgan,tricep,0,4.281580924987793,-0.31,0.78,-0.26,2205,-1594,-2754,316.48,-282.44,85.56
Morgan,tricep,0,4.439241886138916,-0.35,0.73,-0.29,-799,632,1911,322.92,-280.6,89.24
Morgan,tricep,0,4.538410902023315,-0.34,0.73,-0.31,-3633,1171,7432,269.56,-287.96,71.76
Morgan,tricep,0,4.6602489948272705,-0.23,0.83,-0.28,-6102,794,11232,224.48,-291.64,46.0
Morgan,tricep,0,4.774001836776733,-0.1,0.9,-0.23,-8475,1648,15479,97.52,-270.48,-6.44
Morgan,tricep,0,4.939275026321411,0.04,0.94,-0.14,-9794,-135,16631,-55.2,-184.0,-83.72
Morgan,tricep,0,5.039419889450073,0.22,0.92,-0.03,-8525,-1030,14767,-179.4,-38.64,-149.04
Morgan,tricep,0,5.170405864715576,0.28,0.81,0.02,-1983,2188,1717,-235.52,75.44,-170.2
Morgan,tricep,0,5.338760852813721,0.35,0.77,0.07,4543,1885,-6826,-207.92,43.24,-185.84
Morgan,tricep,0,5.438868045806885,0.32,0.86,0.05,9162,-147,-13186,-141.68,-72.68,-151.8
Morgan,tricep,0,5.53916597366333,0.27,0.96,-0.01,9803,-2351,-14472,-91.08,-144.44,-120.52
Morgan,tricep,0,5.647912979125977,0.11,1.02,-0.1,7443,-660,-13307,34.04,-243.8,-42.32
Morgan,tricep,0,5.769259929656982,-0.01,0.94,-0.18,5691,1419,-9163,161.0,-284.28,16.56
Morgan,tricep,0,5.890562057495117,-0.13,0.85,-0.24,4003,-303,-4364,241.96,-291.64,61.64
Morgan,tricep,0,6.039217948913574,-0.18,0.8,-0.26,30,113,1164,264.96,-287.04,80.96
Morgan,tricep,0,6.150156021118164,-0.19,0.82,-0.27,-3934,1945,6446,222.64,-291.64,65.32
Morgan,tricep,0,6.266654014587402,-0.15,0.87,-0.25,-7854,-141,11613,126.04,-281.52,11.04
Morgan,tricep,0,6.393126010894775,-0.08,0.96,-0.2,-9460,1184,12232,62.56,-260.36,-27.6
Morgan,tricep,0,6.539255857467651,0.07,0.96,-0.1,-7804,-1239,11690,-50.6,-177.56,-103.04
Morgan,tricep,0,6.651505947113037,0.19,0.91,-0.03,-5669,-2335,9850,-234.6,-20961.28,-5407.76
Morgan,tricep,0,6.770401954650879,0.34,0.84,0.06,-3316,492,4975,-205.16,5.52,-155.48
Morgan,tricep,0,6.939198970794678,0.41,0.8,0.09,2218,448,-2405,-226.32,42.32,-157.32
Morgan,tricep,0,7.039244890213013,0.39,0.8,0.07,6894,57,-9009,-189.52,-18.4,-147.2
Morgan,tricep,0,7.138438940048218,0.32,0.89,0.06,6966,1251,-11573,-116.84,-127.88,-113.16
