User,exerciseType,rep_count,t (sec),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magnet_x,magnet_y,magnet_z
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
Morgan,shoulder,0,0.18477892875671387,-0.92,-0.34,-0.02,7260,11836,-11881,115.0,177.56,723.12
